ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONSUNTIVO
2008;03202;Trieste - Scuola internazionale superiore di studi avanzati;05 ;Tassa regionale per il DSU (se riscossa da università);27000
2008;03202;Trieste - Scuola internazionale superiore di studi avanzati;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2008;03202;Trieste - Scuola internazionale superiore di studi avanzati;07 ;Altre entrate non necessarie per l'iscrizione;0
2008;03202;Trieste - Scuola internazionale superiore di studi avanzati;08 ;Altro da studenti, non costituente gettito;0
2008;03401;Parma - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;25816062
2008;03401;Parma - Università degli studi;02 ;Gettito relativo a corsi di dottorato;184519
2008;03401;Parma - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1453497
2008;03401;Parma - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;466251
2008;03401;Parma - Università degli studi;04a;Gettito relativo ad altri corsi;40767
2008;03401;Parma - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);3149384
2008;03401;Parma - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;543450
2008;03401;Parma - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;962038
2008;03401;Parma - Università degli studi;08 ;Altro da studenti, non costituente gettito;1030839
2008;03601;Modena e Reggio Emilia - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;23332767
2008;03601;Modena e Reggio Emilia - Università degli studi;02 ;Gettito relativo a corsi di dottorato;176808
2008;03601;Modena e Reggio Emilia - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1310898
2008;03601;Modena e Reggio Emilia - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;824007
2008;03601;Modena e Reggio Emilia - Università degli studi;04a;Gettito relativo ad altri corsi;508303
2008;03601;Modena e Reggio Emilia - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2681844
2008;03601;Modena e Reggio Emilia - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;24042
2008;03601;Modena e Reggio Emilia - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;148476
2008;03601;Modena e Reggio Emilia - Università degli studi;08 ;Altro da studenti, non costituente gettito;0
2008;03701;Bologna - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;124656746
2008;03701;Bologna - Università degli studi;02 ;Gettito relativo a corsi di dottorato;487677
2008;03701;Bologna - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;3021071
2008;03701;Bologna - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;7291463
2008;03701;Bologna - Università degli studi;04a;Gettito relativo ad altri corsi;841705
2008;03701;Bologna - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);8757416
2008;03701;Bologna - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1607365
2008;03701;Bologna - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;53294
2008;03701;Bologna - Università degli studi;08 ;Altro da studenti, non costituente gettito;3136907
2008;03801;Ferrara - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;14509650
2008;03801;Ferrara - Università degli studi;02 ;Gettito relativo a corsi di dottorato;135551
2008;03801;Ferrara - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1428411
2008;03801;Ferrara - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;1720588
2008;03801;Ferrara - Università degli studi;04a;Gettito relativo ad altri corsi;711493
2008;03801;Ferrara - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1896755
2008;03801;Ferrara - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;421405
2008;03801;Ferrara - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;632508
2008;03801;Ferrara - Università degli studi;08 ;Altro da studenti, non costituente gettito;249095
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;19408472
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";02 ;Gettito relativo a corsi di dottorato;60072
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";03 ;Gettito relativo a corsi di specializzazione;50417
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";04 ;Gettito relativo a corsi di perfezionamento e master;472952
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";04a;Gettito relativo ad altri corsi;637248
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";05 ;Tassa regionale per il DSU (se riscossa da università);1242628
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;360222
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";07 ;Altre entrate non necessarie per l'iscrizione;135098
2008;04101;"Urbino - Università degli studi ""Carlo Bo""";08 ;Altro da studenti, non costituente gettito;0
2008;04201;Ancona - Università Politecnica delle Marche;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;11932183
2008;04201;Ancona - Università Politecnica delle Marche;02 ;Gettito relativo a corsi di dottorato;70208
2008;04201;Ancona - Università Politecnica delle Marche;03 ;Gettito relativo a corsi di specializzazione;496944
2008;04201;Ancona - Università Politecnica delle Marche;04 ;Gettito relativo a corsi di perfezionamento e master;919287
2008;04201;Ancona - Università Politecnica delle Marche;04a;Gettito relativo ad altri corsi;2870
2008;04201;Ancona - Università Politecnica delle Marche;05 ;Tassa regionale per il DSU (se riscossa da università);1575540
2008;04201;Ancona - Università Politecnica delle Marche;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;273390
2008;04201;Ancona - Università Politecnica delle Marche;07 ;Altre entrate non necessarie per l'iscrizione;116463
2008;04201;Ancona - Università Politecnica delle Marche;08 ;Altro da studenti, non costituente gettito;0
2008;04301;Macerata - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6238788
2008;04301;Macerata - Università degli studi;02 ;Gettito relativo a corsi di dottorato;87867
2008;04301;Macerata - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;681999
2008;04301;Macerata - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;641277
2008;04301;Macerata - Università degli studi;04a;Gettito relativo ad altri corsi;32780
2008;04301;Macerata - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1246312
2008;04301;Macerata - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;50512
2008;04301;Macerata - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;7699
2008;04301;Macerata - Università degli studi;08 ;Altro da studenti, non costituente gettito;119669
2008;04302;Camerino - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;7443714
2008;04302;Camerino - Università degli studi;02 ;Gettito relativo a corsi di dottorato;35287
2008;04302;Camerino - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;226970
2008;04302;Camerino - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;450671
2008;04302;Camerino - Università degli studi;04a;Gettito relativo ad altri corsi;39521
2008;04302;Camerino - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);738990
2008;04302;Camerino - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;96222
2008;04302;Camerino - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;186591
2008;04302;Camerino - Università degli studi;08 ;Altro da studenti, non costituente gettito;53277
2008;04601;Lucca - Scuola IMT Alti Studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2008;04601;Lucca - Scuola IMT Alti Studi;02 ;Gettito relativo a corsi di dottorato;0
2008;04601;Lucca - Scuola IMT Alti Studi;03 ;Gettito relativo a corsi di specializzazione;0
2008;04601;Lucca - Scuola IMT Alti Studi;04 ;Gettito relativo a corsi di perfezionamento e master;0
2008;04601;Lucca - Scuola IMT Alti Studi;04a;Gettito relativo ad altri corsi;0
2008;04601;Lucca - Scuola IMT Alti Studi;05 ;Tassa regionale per il DSU (se riscossa da università);0
2008;04601;Lucca - Scuola IMT Alti Studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2008;04601;Lucca - Scuola IMT Alti Studi;07 ;Altre entrate non necessarie per l'iscrizione;0
2008;04601;Lucca - Scuola IMT Alti Studi;08 ;Altro da studenti, non costituente gettito;0
2008;04801;Firenze - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;57089373
2008;04801;Firenze - Università degli studi;02 ;Gettito relativo a corsi di dottorato;540479
2008;04801;Firenze - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1918451
2008;04801;Firenze - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;5250232
2008;04801;Firenze - Università degli studi;04a;Gettito relativo ad altri corsi;835397
2008;04801;Firenze - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);5974374
2008;04801;Firenze - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;740369
2008;04801;Firenze - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;888714
2008;04801;Firenze - Università degli studi;08 ;Altro da studenti, non costituente gettito;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;02 ;Gettito relativo a corsi di dottorato;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;03 ;Gettito relativo a corsi di specializzazione;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;04 ;Gettito relativo a corsi di perfezionamento e master;9000
2008;04803;Firenze - Istituto Italiano di Scienze Umane;04a;Gettito relativo ad altri corsi;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;05 ;Tassa regionale per il DSU (se riscossa da università);0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;07 ;Altre entrate non necessarie per l'iscrizione;0
2008;04803;Firenze - Istituto Italiano di Scienze Umane;08 ;Altro da studenti, non costituente gettito;0
2008;04804;"Firenze - Università telematica ""Italian University line""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;73838
2008;04804;"Firenze - Università telematica ""Italian University line""";02 ;Gettito relativo a corsi di dottorato;0
2008;04804;"Firenze - Università telematica ""Italian University line""";03 ;Gettito relativo a corsi di specializzazione;0
2008;04804;"Firenze - Università telematica ""Italian University line""";04 ;Gettito relativo a corsi di perfezionamento e master;28500
2008;04804;"Firenze - Università telematica ""Italian University line""";04a;Gettito relativo ad altri corsi;250
2008;04804;"Firenze - Università telematica ""Italian University line""";05 ;Tassa regionale per il DSU (se riscossa da università);4312
2008;04804;"Firenze - Università telematica ""Italian University line""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2008;04804;"Firenze - Università telematica ""Italian University line""";07 ;Altre entrate non necessarie per l'iscrizione;0
2008;04804;"Firenze - Università telematica ""Italian University line""";08 ;Altro da studenti, non costituente gettito;0
2008;05001;Pisa - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;45252701
2008;05001;Pisa - Università degli studi;02 ;Gettito relativo a corsi di dottorato;620708
2008;05001;Pisa - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;3757269
2008;05001;Pisa - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;4677840
2008;05001;Pisa - Università degli studi;04a;Gettito relativo ad altri corsi;1341519
2008;05001;Pisa - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);5275581
2008;05001;Pisa - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1004725
2008;05001;Pisa - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1016155
2008;05001;Pisa - Università degli studi;08 ;Altro da studenti, non costituente gettito;470
2008;05002;Pisa - Scuola normale superiore;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2008;05002;Pisa - Scuola normale superiore;02 ;Gettito relativo a corsi di dottorato;0
2008;05002;Pisa - Scuola normale superiore;03 ;Gettito relativo a corsi di specializzazione;0
2008;05002;Pisa - Scuola normale superiore;04 ;Gettito relativo a corsi di perfezionamento e master;9600
2008;05002;Pisa - Scuola normale superiore;04a;Gettito relativo ad altri corsi;0
2008;05002;Pisa - Scuola normale superiore;05 ;Tassa regionale per il DSU (se riscossa da università);0
2008;05002;Pisa - Scuola normale superiore;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2008;05002;Pisa - Scuola normale superiore;07 ;Altre entrate non necessarie per l'iscrizione;0
2008;05002;Pisa - Scuola normale superiore;08 ;Altro da studenti, non costituente gettito;0
2008;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
